'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
1300,392,180,3128,0.054414,0.768322,0.878378,0.768322,0.121622,0.819672,0.296,2.595681,0.51
1280,412,170,3138,0.051391,0.756501,0.882759,0.756501,0.117241,0.814768,0.29,2.608625,0.52
1259,433,154,3154,0.046554,0.74409,0.891012,0.74409,0.108988,0.81095,0.2826,2.633014,0.53
1241,451,139,3169,0.042019,0.733452,0.899275,0.733452,0.100725,0.807943,0.276,2.657433,0.54
1222,470,123,3185,0.037183,0.722222,0.90855,0.722222,0.09145,0.804742,0.269,2.684841,0.55
1214,478,106,3202,0.032044,0.717494,0.919697,0.717494,0.080303,0.806109,0.264,2.717781,0.56
1184,508,90,3218,0.027207,0.699764,0.929356,0.699764,0.070644,0.798382,0.2548,2.746325,0.57
1163,529,82,3226,0.024788,0.687352,0.934137,0.687352,0.065863,0.791965,0.249,2.760451,0.58
1144,548,75,3233,0.022672,0.676123,0.938474,0.676123,0.061526,0.785984,0.2438,2.773269,0.59
1134,558,68,3240,0.020556,0.670213,0.943428,0.670213,0.056572,0.78369,0.2404,2.787907,0.6
1118,574,64,3244,0.019347,0.660757,0.945854,0.660757,0.054146,0.77801,0.2364,2.795078,0.61
1092,600,56,3252,0.016929,0.64539,0.95122,0.64539,0.04878,0.769014,0.2296,2.810932,0.62
1072,620,47,3261,0.014208,0.63357,0.957998,0.63357,0.042002,0.762718,0.2238,2.830964,0.63
1047,645,41,3267,0.012394,0.618794,0.962316,0.618794,0.037684,0.753237,0.2176,2.843724,0.64
1022,670,35,3273,0.01058,0.604019,0.966887,0.604019,0.033113,0.743543,0.2114,2.857232,0.65
997,695,32,3276,0.009674,0.589243,0.968902,0.589243,0.031098,0.732819,0.2058,2.863185,0.66
975,717,30,3278,0.009069,0.576241,0.970149,0.576241,0.029851,0.723026,0.201,2.866871,0.67
949,743,27,3281,0.008162,0.560875,0.972336,0.560875,0.027664,0.711394,0.1952,2.873334,0.68
928,764,25,3283,0.007557,0.548463,0.973767,0.548463,0.026233,0.701701,0.1906,2.877562,0.69
898,794,20,3288,0.006046,0.530733,0.978214,0.530733,0.021786,0.688123,0.1836,2.890702,0.7
872,820,17,3291,0.005139,0.515366,0.980877,0.515366,0.019123,0.675707,0.1778,2.898574,0.71
848,844,16,3292,0.004837,0.501182,0.981481,0.501182,0.018519,0.663537,0.1728,2.900359,0.72
813,879,16,3292,0.004837,0.480496,0.9807,0.480496,0.0193,0.644982,0.1658,2.898049,0.73
794,898,14,3294,0.004232,0.469267,0.982673,0.469267,0.017327,0.6352,0.1616,2.903881,0.74
768,924,8,3300,0.002418,0.453901,0.989691,0.453901,0.010309,0.622366,0.1552,2.924618,0.75
750,942,8,3300,0.002418,0.443262,0.989446,0.443262,0.010554,0.612245,0.1516,2.923895,0.76
721,971,5,3303,0.001511,0.426123,0.993113,0.426123,0.006887,0.596361,0.1452,2.934731,0.77
694,998,5,3303,0.001511,0.410165,0.992847,0.410165,0.007153,0.58051,0.1398,2.933945,0.78
663,1029,3,3305,0.000907,0.391844,0.995495,0.391844,0.004505,0.562341,0.1332,2.941772,0.79
635,1057,2,3306,0.000605,0.375296,0.99686,0.375296,0.00314,0.545298,0.1274,2.945805,0.8
610,1082,2,3306,0.000605,0.36052,0.996732,0.36052,0.003268,0.529514,0.1224,2.945426,0.81
587,1105,1,3307,0.000302,0.346927,0.998299,0.346927,0.001701,0.514912,0.1176,2.950057,0.82
561,1131,1,3307,0.000302,0.33156,0.998221,0.33156,0.001779,0.497782,0.1124,2.949825,0.83
535,1157,1,3307,0.000302,0.316194,0.998134,0.316194,0.001866,0.480251,0.1072,2.94957,0.84
504,1188,1,3307,0.000302,0.297872,0.99802,0.297872,0.00198,0.458807,0.101,2.949231,0.85
472,1220,1,3307,0.000302,0.27896,0.997886,0.27896,0.002114,0.436028,0.0946,2.948835,0.86
444,1248,0,3308,0,0.262411,1,0.262411,0,0.41573,0.0888,2.955083,0.87
411,1281,0,3308,0,0.242908,1,0.242908,0,0.39087,0.0822,2.955083,0.88
371,1321,0,3308,0,0.219267,1,0.219267,0,0.35967,0.0742,2.955083,0.89
338,1354,0,3308,0,0.199764,1,0.199764,0,0.333005,0.0676,2.955083,0.9
307,1385,0,3308,0,0.181442,1,0.181442,0,0.307154,0.0614,2.955083,0.91
269,1423,0,3308,0,0.158983,1,0.158983,0,0.27435,0.0538,2.955083,0.92
226,1466,0,3308,0,0.13357,1,0.13357,0,0.235662,0.0452,2.955083,0.93
195,1497,0,3308,0,0.115248,1,0.115248,0,0.206677,0.039,2.955083,0.94
147,1545,0,3308,0,0.086879,1,0.086879,0,0.159869,0.0294,2.955083,0.95
115,1577,0,3308,0,0.067967,1,0.067967,0,0.127283,0.023,2.955083,0.96
83,1609,0,3308,0,0.049054,1,0.049054,0,0.093521,0.0166,2.955083,0.97
49,1643,0,3308,0,0.02896,1,0.02896,0,0.056289,0.0098,2.955083,0.98
23,1669,0,3308,0,0.013593,1,0.013593,0,0.026822,0.0046,2.955083,0.99
10,1682,0,3308,0,0.00591,1,0.00591,0,0.011751,0.002,2.955083,1
0,1692,0,3308,0,0,?,0,?,?,0,?,1.00001
