'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
687,13,251,49,0.836667,0.981429,0.732409,0.981429,0.267591,0.838828,0.938,1.046299,0.000988
686,14,251,49,0.836667,0.98,0.732124,0.98,0.267876,0.838119,0.937,1.045891,0.001008
685,15,251,49,0.836667,0.978571,0.731838,0.978571,0.268162,0.837408,0.936,1.045482,0.001044
685,15,250,50,0.833333,0.978571,0.73262,0.978571,0.26738,0.83792,0.935,1.0466,0.001055
685,15,249,51,0.83,0.978571,0.733405,0.978571,0.266595,0.838433,0.934,1.047721,0.001133
684,16,249,51,0.83,0.977143,0.733119,0.977143,0.266881,0.837722,0.933,1.047313,0.001167
683,17,249,51,0.83,0.975714,0.732833,0.975714,0.267167,0.83701,0.932,1.046904,0.001302
683,17,248,52,0.826667,0.975714,0.73362,0.975714,0.26638,0.837523,0.931,1.048028,0.001333
682,18,248,52,0.826667,0.974286,0.733333,0.974286,0.266667,0.83681,0.93,1.047619,0.001667
682,18,247,53,0.823333,0.974286,0.734123,0.974286,0.265877,0.837324,0.929,1.048747,0.001798
681,19,247,53,0.823333,0.972857,0.733836,0.972857,0.266164,0.836609,0.928,1.048337,0.00186
681,19,246,54,0.82,0.972857,0.734628,0.972857,0.265372,0.837124,0.927,1.049468,0.00192
680,20,246,54,0.82,0.971429,0.734341,0.971429,0.265659,0.836408,0.926,1.049059,0.002139
680,20,245,55,0.816667,0.971429,0.735135,0.971429,0.264865,0.836923,0.925,1.050193,0.002311
679,21,245,55,0.816667,0.97,0.734848,0.97,0.265152,0.836207,0.924,1.049784,0.002406
678,22,245,55,0.816667,0.968571,0.734561,0.968571,0.265439,0.83549,0.923,1.049373,0.00245
677,23,245,55,0.816667,0.967143,0.734273,0.967143,0.265727,0.834772,0.922,1.048962,0.002563
677,23,244,56,0.813333,0.967143,0.735071,0.967143,0.264929,0.835287,0.921,1.050101,0.002637
677,23,243,57,0.81,0.967143,0.73587,0.967143,0.26413,0.835802,0.92,1.051242,0.002648
676,24,243,57,0.81,0.965714,0.735582,0.965714,0.264418,0.835083,0.919,1.050832,0.002654
676,24,242,58,0.806667,0.965714,0.736383,0.965714,0.263617,0.8356,0.918,1.051976,0.002662
676,24,241,59,0.803333,0.965714,0.737186,0.965714,0.262814,0.836116,0.917,1.053124,0.002669
676,24,240,60,0.8,0.965714,0.737991,0.965714,0.262009,0.836634,0.916,1.054273,0.002739
676,24,239,61,0.796667,0.965714,0.738798,0.965714,0.261202,0.837152,0.915,1.055425,0.002825
675,25,239,61,0.796667,0.964286,0.738512,0.964286,0.261488,0.836431,0.914,1.055017,0.002972
675,25,238,62,0.793333,0.964286,0.739321,0.964286,0.260679,0.83695,0.913,1.056173,0.003303
675,25,237,63,0.79,0.964286,0.740132,0.964286,0.259868,0.837469,0.912,1.057331,0.003313
675,25,236,64,0.786667,0.964286,0.740944,0.964286,0.259056,0.837989,0.911,1.058491,0.003466
675,25,235,65,0.783333,0.964286,0.741758,0.964286,0.258242,0.838509,0.91,1.059655,0.003501
675,25,234,66,0.78,0.964286,0.742574,0.964286,0.257426,0.83903,0.909,1.06082,0.003587
675,25,233,67,0.776667,0.964286,0.743392,0.964286,0.256608,0.839552,0.908,1.061989,0.004008
675,25,232,68,0.773333,0.964286,0.744212,0.964286,0.255788,0.840075,0.907,1.06316,0.004146
675,25,231,69,0.77,0.964286,0.745033,0.964286,0.254967,0.840598,0.906,1.064333,0.004443
675,25,230,70,0.766667,0.964286,0.745856,0.964286,0.254144,0.841121,0.905,1.065509,0.004646
674,26,230,70,0.766667,0.962857,0.745575,0.962857,0.254425,0.840399,0.904,1.065107,0.004699
674,26,229,71,0.763333,0.962857,0.746401,0.962857,0.253599,0.840923,0.903,1.066287,0.004798
673,27,229,71,0.763333,0.961429,0.74612,0.961429,0.25388,0.8402,0.902,1.065885,0.00509
672,28,229,71,0.763333,0.96,0.745838,0.96,0.254162,0.839475,0.901,1.065483,0.005119
672,28,228,72,0.76,0.96,0.746667,0.96,0.253333,0.84,0.9,1.066667,0.005169
672,28,227,73,0.756667,0.96,0.747497,0.96,0.252503,0.840525,0.899,1.067853,0.005299
671,29,227,73,0.756667,0.958571,0.747216,0.958571,0.252784,0.8398,0.898,1.067451,0.005438
670,30,227,73,0.756667,0.957143,0.746934,0.957143,0.253066,0.839073,0.897,1.067049,0.00546
670,30,226,74,0.753333,0.957143,0.747768,0.957143,0.252232,0.839599,0.896,1.06824,0.005705
669,31,226,74,0.753333,0.955714,0.747486,0.955714,0.252514,0.838871,0.895,1.067837,0.005714
668,32,226,74,0.753333,0.954286,0.747204,0.954286,0.252796,0.838143,0.894,1.067434,0.00613
668,32,225,75,0.75,0.954286,0.74804,0.954286,0.25196,0.838669,0.893,1.068629,0.006358
667,33,225,75,0.75,0.952857,0.747758,0.952857,0.252242,0.83794,0.892,1.068225,0.006695
666,34,225,75,0.75,0.951429,0.747475,0.951429,0.252525,0.837209,0.891,1.067821,0.006957
665,35,225,75,0.75,0.95,0.747191,0.95,0.252809,0.836478,0.89,1.067416,0.006967
664,36,225,75,0.75,0.948571,0.746907,0.948571,0.253093,0.835746,0.889,1.067009,0.007388
663,37,225,75,0.75,0.947143,0.746622,0.947143,0.253378,0.835013,0.888,1.066602,0.007587
662,38,225,75,0.75,0.945714,0.746336,0.945714,0.253664,0.834279,0.887,1.066194,0.007909
662,38,224,76,0.746667,0.945714,0.747178,0.945714,0.252822,0.834805,0.886,1.067398,0.008136
661,39,224,76,0.746667,0.944286,0.746893,0.944286,0.253107,0.834069,0.885,1.06699,0.008429
661,39,223,77,0.743333,0.944286,0.747738,0.944286,0.252262,0.834596,0.884,1.068197,0.008468
661,39,222,78,0.74,0.944286,0.748584,0.944286,0.251416,0.835123,0.883,1.069406,0.00898
661,39,221,79,0.736667,0.944286,0.749433,0.944286,0.250567,0.835651,0.882,1.070619,0.009347
660,40,221,79,0.736667,0.942857,0.749149,0.942857,0.250851,0.834915,0.881,1.070212,0.009473
660,40,220,80,0.733333,0.942857,0.75,0.942857,0.25,0.835443,0.88,1.071429,0.010755
659,41,220,80,0.733333,0.941429,0.749716,0.941429,0.250284,0.834706,0.879,1.071022,0.011124
