'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
471,29,236,32,0.880597,0.942,0.666195,0.942,0.333805,0.780447,0.920573,1.023276,0.048073
471,29,235,33,0.876866,0.942,0.667139,0.942,0.332861,0.781095,0.919271,1.024725,0.048646
471,29,234,34,0.873134,0.942,0.668085,0.942,0.331915,0.781743,0.917969,1.026179,0.050942
471,29,233,35,0.869403,0.942,0.669034,0.942,0.330966,0.782392,0.916667,1.027636,0.052638
471,29,232,36,0.865672,0.942,0.669986,0.942,0.330014,0.783042,0.915365,1.029098,0.055472
471,29,231,37,0.86194,0.942,0.67094,0.942,0.32906,0.783694,0.914063,1.030564,0.055604
471,29,230,38,0.858209,0.942,0.671897,0.942,0.328103,0.784346,0.91276,1.032034,0.055957
470,30,230,38,0.858209,0.94,0.671429,0.94,0.328571,0.783333,0.911458,1.031314,0.06647
470,30,229,39,0.854478,0.94,0.672389,0.94,0.327611,0.783987,0.910156,1.03279,0.066654
470,30,228,40,0.850746,0.94,0.673352,0.94,0.326648,0.784641,0.908854,1.034269,0.067779
470,30,227,41,0.847015,0.94,0.674319,0.94,0.325681,0.785297,0.907552,1.035753,0.068179
470,30,226,42,0.843284,0.94,0.675287,0.94,0.324713,0.785953,0.90625,1.037241,0.068899
469,31,226,42,0.843284,0.938,0.67482,0.938,0.32518,0.784937,0.904948,1.036524,0.075362
469,31,225,43,0.839552,0.938,0.675793,0.938,0.324207,0.785595,0.903646,1.038017,0.076436
469,31,224,44,0.835821,0.938,0.676768,0.938,0.323232,0.786253,0.902344,1.039515,0.077376
469,31,223,45,0.83209,0.938,0.677746,0.938,0.322254,0.786913,0.901042,1.041017,0.077665
469,31,222,46,0.828358,0.938,0.678726,0.938,0.321274,0.787573,0.89974,1.042524,0.081446
469,31,221,47,0.824627,0.938,0.67971,0.938,0.32029,0.788235,0.898438,1.044035,0.081684
469,31,220,48,0.820896,0.938,0.680697,0.938,0.319303,0.788898,0.897135,1.04555,0.08192
468,32,220,48,0.820896,0.936,0.680233,0.936,0.319767,0.787879,0.895833,1.044837,0.082293
468,32,219,49,0.817164,0.936,0.681223,0.936,0.318777,0.788543,0.894531,1.046358,0.083171
467,33,219,49,0.817164,0.934,0.680758,0.934,0.319242,0.787521,0.893229,1.045644,0.087497
466,34,219,49,0.817164,0.932,0.680292,0.932,0.319708,0.786498,0.891927,1.044928,0.089604
465,35,219,49,0.817164,0.93,0.679825,0.93,0.320175,0.785473,0.890625,1.044211,0.090586
464,36,219,49,0.817164,0.928,0.679356,0.928,0.320644,0.784446,0.889323,1.04349,0.090932
463,37,219,49,0.817164,0.926,0.678886,0.926,0.321114,0.783418,0.888021,1.042768,0.09446
463,37,218,50,0.813433,0.926,0.679883,0.926,0.320117,0.784081,0.886719,1.0443,0.098458
463,37,217,51,0.809701,0.926,0.680882,0.926,0.319118,0.784746,0.885417,1.045835,0.099353
462,38,217,51,0.809701,0.924,0.680412,0.924,0.319588,0.783715,0.884115,1.045113,0.099668
462,38,216,52,0.80597,0.924,0.681416,0.924,0.318584,0.78438,0.882813,1.046655,0.101338
461,39,216,52,0.80597,0.922,0.680945,0.922,0.319055,0.783347,0.88151,1.045932,0.105791
460,40,216,52,0.80597,0.92,0.680473,0.92,0.319527,0.782313,0.880208,1.045207,0.108595
460,40,215,53,0.802239,0.92,0.681481,0.92,0.318519,0.782979,0.878906,1.046756,0.111184
459,41,215,53,0.802239,0.918,0.681009,0.918,0.318991,0.781942,0.877604,1.04603,0.114445
458,42,215,53,0.802239,0.916,0.680535,0.916,0.319465,0.780904,0.876302,1.045302,0.116694
458,42,214,54,0.798507,0.916,0.681548,0.916,0.318452,0.78157,0.875,1.046857,0.121759
458,42,213,55,0.794776,0.916,0.682563,0.916,0.317437,0.782237,0.873698,1.048417,0.128068
457,43,213,55,0.794776,0.914,0.68209,0.914,0.31791,0.781197,0.872396,1.04769,0.129268
456,44,213,55,0.794776,0.912,0.681614,0.912,0.318386,0.780154,0.871094,1.04696,0.132048
456,44,212,56,0.791045,0.912,0.682635,0.912,0.317365,0.780822,0.869792,1.048527,0.132087
456,44,211,57,0.787313,0.912,0.683658,0.912,0.316342,0.781491,0.86849,1.050099,0.132603
456,44,210,58,0.783582,0.912,0.684685,0.912,0.315315,0.782161,0.867188,1.051676,0.135964
455,45,210,58,0.783582,0.91,0.684211,0.91,0.315789,0.781116,0.865885,1.050947,0.1373
454,46,210,58,0.783582,0.908,0.683735,0.908,0.316265,0.780069,0.864583,1.050217,0.138138
453,47,210,58,0.783582,0.906,0.683258,0.906,0.316742,0.77902,0.863281,1.049484,0.139349
453,47,209,59,0.779851,0.906,0.68429,0.906,0.31571,0.77969,0.861979,1.051069,0.143609
453,47,208,60,0.776119,0.906,0.685325,0.906,0.314675,0.780362,0.860677,1.05266,0.145836
453,47,207,61,0.772388,0.906,0.686364,0.906,0.313636,0.781034,0.859375,1.054255,0.152365
453,47,206,62,0.768657,0.906,0.687405,0.906,0.312595,0.781708,0.858073,1.055854,0.15964
452,48,206,62,0.768657,0.904,0.68693,0.904,0.31307,0.780656,0.856771,1.055125,0.159803
451,49,206,62,0.768657,0.902,0.686454,0.902,0.313546,0.779602,0.855469,1.054393,0.165424
451,49,205,63,0.764925,0.902,0.6875,0.902,0.3125,0.780277,0.854167,1.056,0.166072
451,49,204,64,0.761194,0.902,0.68855,0.902,0.31145,0.780952,0.852865,1.057612,0.171253
451,49,203,65,0.757463,0.902,0.689602,0.902,0.310398,0.781629,0.851563,1.059229,0.175297
450,50,203,65,0.757463,0.9,0.689127,0.9,0.310873,0.780572,0.85026,1.058499,0.175418
450,50,202,66,0.753731,0.9,0.690184,0.9,0.309816,0.78125,0.848958,1.060123,0.175992
450,50,201,67,0.75,0.9,0.691244,0.9,0.308756,0.781929,0.847656,1.061751,0.17707
449,51,201,67,0.75,0.898,0.690769,0.898,0.309231,0.78087,0.846354,1.061022,0.17952
449,51,200,68,0.746269,0.898,0.691834,0.898,0.308166,0.781549,0.845052,1.062656,0.182491
448,52,200,68,0.746269,0.896,0.691358,0.896,0.308642,0.780488,0.84375,1.061926,0.183131
448,52,199,69,0.742537,0.896,0.692427,0.896,0.307573,0.781168,0.842448,1.063567,0.191008
448,52,198,70,0.738806,0.896,0.693498,0.896,0.306502,0.78185,0.841146,1.065214,0.191131
447,53,198,70,0.738806,0.894,0.693023,0.894,0.306977,0.780786,0.839844,1.064484,0.193367
447,53,197,71,0.735075,0.894,0.694099,0.894,0.305901,0.781469,0.838542,1.066137,0.197742
447,53,196,72,0.731343,0.894,0.695179,0.894,0.304821,0.782152,0.83724,1.067795,0.198275
446,54,196,72,0.731343,0.892,0.694704,0.892,0.305296,0.781086,0.835938,1.067065,0.200024
446,54,195,73,0.727612,0.892,0.695788,0.892,0.304212,0.78177,0.834635,1.06873,0.211056
446,54,194,74,0.723881,0.892,0.696875,0.892,0.303125,0.782456,0.833333,1.0704,0.211234
446,54,193,75,0.720149,0.892,0.697966,0.892,0.302034,0.783143,0.832031,1.072075,0.211496
445,55,193,75,0.720149,0.89,0.697492,0.89,0.302508,0.782074,0.830729,1.071348,0.211568
445,55,192,76,0.716418,0.89,0.698587,0.89,0.301413,0.782762,0.829427,1.07303,0.212725
445,55,191,77,0.712687,0.89,0.699686,0.89,0.300314,0.783451,0.828125,1.074717,0.214504
445,55,190,78,0.708955,0.89,0.700787,0.89,0.299213,0.784141,0.826823,1.076409,0.21765
444,56,190,78,0.708955,0.888,0.700315,0.888,0.299685,0.783069,0.825521,1.075685,0.218693
444,56,189,79,0.705224,0.888,0.701422,0.888,0.298578,0.78376,0.824219,1.077384,0.221494
444,56,188,80,0.701493,0.888,0.702532,0.888,0.297468,0.784452,0.822917,1.079089,0.224798
443,57,188,80,0.701493,0.886,0.70206,0.886,0.29794,0.783378,0.821615,1.078365,0.226225
443,57,187,81,0.697761,0.886,0.703175,0.886,0.296825,0.784071,0.820313,1.080076,0.228974
443,57,186,82,0.69403,0.886,0.704293,0.886,0.295707,0.784765,0.81901,1.081793,0.233828
443,57,185,83,0.690299,0.886,0.705414,0.886,0.294586,0.785461,0.817708,1.083516,0.236269
443,57,184,84,0.686567,0.886,0.706539,0.886,0.293461,0.786158,0.816406,1.085244,0.237671
443,57,183,85,0.682836,0.886,0.707668,0.886,0.292332,0.786856,0.815104,1.086978,0.244911
442,58,183,85,0.682836,0.884,0.7072,0.884,0.2928,0.785778,0.813802,1.086259,0.253616
442,58,182,86,0.679104,0.884,0.708333,0.884,0.291667,0.786477,0.8125,1.088,0.257202
442,58,181,87,0.675373,0.884,0.70947,0.884,0.29053,0.787177,0.811198,1.089746,0.259116
441,59,181,87,0.675373,0.882,0.709003,0.882,0.290997,0.786096,0.809896,1.089029,0.259132
441,59,180,88,0.671642,0.882,0.710145,0.882,0.289855,0.786798,0.808594,1.090783,0.264506
441,59,179,89,0.66791,0.882,0.71129,0.882,0.28871,0.7875,0.807292,1.092542,0.265442
440,60,179,89,0.66791,0.88,0.710824,0.88,0.289176,0.786416,0.80599,1.091826,0.266217
439,61,179,89,0.66791,0.878,0.710356,0.878,0.289644,0.785331,0.804688,1.091107,0.2674
439,61,178,90,0.664179,0.878,0.711507,0.878,0.288493,0.786034,0.803385,1.092875,0.268289
438,62,178,90,0.664179,0.876,0.711039,0.876,0.288961,0.784946,0.802083,1.092156,0.270384
437,63,178,90,0.664179,0.874,0.710569,0.874,0.289431,0.783857,0.800781,1.091434,0.271545
436,64,178,90,0.664179,0.872,0.710098,0.872,0.289902,0.782765,0.799479,1.09071,0.275297
435,65,178,90,0.664179,0.87,0.709625,0.87,0.290375,0.781671,0.798177,1.089984,0.277845
435,65,177,91,0.660448,0.87,0.710784,0.87,0.289216,0.782374,0.796875,1.091765,0.278842
435,65,176,92,0.656716,0.87,0.711948,0.87,0.288052,0.783078,0.795573,1.093552,0.2814
434,66,176,92,0.656716,0.868,0.711475,0.868,0.288525,0.781982,0.794271,1.092826,0.283515
433,67,176,92,0.656716,0.866,0.711002,0.866,0.288998,0.780884,0.792969,1.092099,0.284744
433,67,175,93,0.652985,0.866,0.712171,0.866,0.287829,0.781588,0.791667,1.093895,0.286111
433,67,174,94,0.649254,0.866,0.713344,0.866,0.286656,0.782294,0.790365,1.095697,0.293052
432,68,174,94,0.649254,0.864,0.712871,0.864,0.287129,0.781193,0.789063,1.09497,0.293092
431,69,174,94,0.649254,0.862,0.712397,0.862,0.287603,0.78009,0.78776,1.094241,0.293853
431,69,173,95,0.645522,0.862,0.713576,0.862,0.286424,0.780797,0.786458,1.096053,0.296665
430,70,173,95,0.645522,0.86,0.713101,0.86,0.286899,0.779692,0.785156,1.095323,0.297143
430,70,172,96,0.641791,0.86,0.714286,0.86,0.285714,0.780399,0.783854,1.097143,0.297806
429,71,172,96,0.641791,0.858,0.71381,0.858,0.28619,0.779292,0.782552,1.096413,0.304111
428,72,172,96,0.641791,0.856,0.713333,0.856,0.286667,0.778182,0.78125,1.09568,0.306451
428,72,171,97,0.63806,0.856,0.714524,0.856,0.285476,0.77889,0.779948,1.097509,0.312209
427,73,171,97,0.63806,0.854,0.714047,0.854,0.285953,0.777778,0.778646,1.096776,0.312746
426,74,171,97,0.63806,0.852,0.713568,0.852,0.286432,0.776664,0.777344,1.09604,0.314173
426,74,170,98,0.634328,0.852,0.714765,0.852,0.285235,0.777372,0.776042,1.097879,0.318841
426,74,169,99,0.630597,0.852,0.715966,0.852,0.284034,0.778082,0.77474,1.099724,0.325865
426,74,168,100,0.626866,0.852,0.717172,0.852,0.282828,0.778793,0.773438,1.101576,0.327268
426,74,167,101,0.623134,0.852,0.718381,0.852,0.281619,0.779506,0.772135,1.103433,0.327973
426,74,166,102,0.619403,0.852,0.719595,0.852,0.280405,0.78022,0.770833,1.105297,0.332293
425,75,166,102,0.619403,0.85,0.71912,0.85,0.28088,0.779102,0.769531,1.104569,0.335749
425,75,165,103,0.615672,0.85,0.720339,0.85,0.279661,0.779817,0.768229,1.106441,0.344942
425,75,164,104,0.61194,0.85,0.721562,0.85,0.278438,0.780533,0.766927,1.108319,0.359365
424,76,164,104,0.61194,0.848,0.721088,0.848,0.278912,0.779412,0.765625,1.107592,0.371443
423,77,164,104,0.61194,0.846,0.720613,0.846,0.279387,0.778289,0.764323,1.106862,0.372075
422,78,164,104,0.61194,0.844,0.720137,0.844,0.279863,0.777164,0.763021,1.10613,0.375158
422,78,163,105,0.608209,0.844,0.721368,0.844,0.278632,0.77788,0.761719,1.108021,0.375272
421,79,163,105,0.608209,0.842,0.72089,0.842,0.27911,0.776753,0.760417,1.107288,0.375528
421,79,162,106,0.604478,0.842,0.722127,0.842,0.277873,0.77747,0.759115,1.109187,0.381316
421,79,161,107,0.600746,0.842,0.723368,0.842,0.276632,0.778189,0.757813,1.111093,0.397883
421,79,160,108,0.597015,0.842,0.724613,0.842,0.275387,0.778908,0.75651,1.113005,0.400425
420,80,160,108,0.597015,0.84,0.724138,0.84,0.275862,0.777778,0.755208,1.112276,0.402255
419,81,160,108,0.597015,0.838,0.723661,0.838,0.276339,0.776645,0.753906,1.111544,0.404283
419,81,159,109,0.593284,0.838,0.724913,0.838,0.275087,0.777365,0.752604,1.113467,0.404822
418,82,159,109,0.593284,0.836,0.724437,0.836,0.275563,0.77623,0.751302,1.112735,0.40494
417,83,159,109,0.593284,0.834,0.723958,0.834,0.276042,0.775093,0.75,1.112,0.405402
416,84,159,109,0.593284,0.832,0.723478,0.832,0.276522,0.773953,0.748698,1.111263,0.410768
415,85,159,109,0.593284,0.83,0.722997,0.83,0.277003,0.772812,0.747396,1.110523,0.411731
415,85,158,110,0.589552,0.83,0.724258,0.83,0.275742,0.773532,0.746094,1.112461,0.417651
415,85,157,111,0.585821,0.83,0.725524,0.83,0.274476,0.774254,0.744792,1.114406,0.418162
415,85,156,112,0.58209,0.83,0.726795,0.83,0.273205,0.774977,0.74349,1.116357,0.425934
415,85,155,113,0.578358,0.83,0.72807,0.83,0.27193,0.775701,0.742188,1.118316,0.42897
415,85,154,114,0.574627,0.83,0.72935,0.83,0.27065,0.776427,0.740885,1.120281,0.431865
414,86,154,114,0.574627,0.828,0.728873,0.828,0.271127,0.775281,0.739583,1.119549,0.432624
414,86,153,115,0.570896,0.828,0.730159,0.828,0.269841,0.776007,0.738281,1.121524,0.437257
413,87,153,115,0.570896,0.826,0.729682,0.826,0.270318,0.774859,0.736979,1.120792,0.437274
412,88,153,115,0.570896,0.824,0.729204,0.824,0.270796,0.773709,0.735677,1.120057,0.453975
412,88,152,116,0.567164,0.824,0.730496,0.824,0.269504,0.774436,0.734375,1.122043,0.454296
412,88,151,117,0.563433,0.824,0.731794,0.824,0.268206,0.775165,0.733073,1.124036,0.454728
412,88,150,118,0.559701,0.824,0.733096,0.824,0.266904,0.775895,0.731771,1.126036,0.457247
411,89,150,118,0.559701,0.822,0.73262,0.822,0.26738,0.774741,0.730469,1.125305,0.461726
410,90,150,118,0.559701,0.82,0.732143,0.82,0.267857,0.773585,0.729167,1.124571,0.467856
409,91,150,118,0.559701,0.818,0.731664,0.818,0.268336,0.772427,0.727865,1.123835,0.471757
409,91,149,119,0.55597,0.818,0.732975,0.818,0.267025,0.773157,0.726563,1.125849,0.481878
409,91,148,120,0.552239,0.818,0.734291,0.818,0.265709,0.773888,0.72526,1.127871,0.484234
409,91,147,121,0.548507,0.818,0.735612,0.818,0.264388,0.774621,0.723958,1.129899,0.489673
409,91,146,122,0.544776,0.818,0.736937,0.818,0.263063,0.775355,0.722656,1.131935,0.489905
408,92,146,122,0.544776,0.816,0.736462,0.816,0.263538,0.774194,0.721354,1.131206,0.490075
408,92,145,123,0.541045,0.816,0.737794,0.816,0.262206,0.774929,0.720052,1.133251,0.497395
407,93,145,123,0.541045,0.814,0.737319,0.814,0.262681,0.773764,0.71875,1.132522,0.498077
407,93,144,124,0.537313,0.814,0.738657,0.814,0.261343,0.7745,0.717448,1.134577,0.505298
406,94,144,124,0.537313,0.812,0.738182,0.812,0.261818,0.773333,0.716146,1.133847,0.508973
405,95,144,124,0.537313,0.81,0.737705,0.81,0.262295,0.772164,0.714844,1.133115,0.515388
405,95,143,125,0.533582,0.81,0.739051,0.81,0.260949,0.772901,0.713542,1.135182,0.515651
404,96,143,125,0.533582,0.808,0.738574,0.808,0.261426,0.771729,0.71224,1.13445,0.522792
403,97,143,125,0.533582,0.806,0.738095,0.806,0.261905,0.770554,0.710938,1.133714,0.523838
