'True Positives','False Negatives','False Positives','True Negatives','False Positive Rate','True Positive Rate',Precision,Recall,Fallout,FMeasure,'Sample Size',Lift,Threshold
16670,0,516,0,1,1,0.969976,1,0.030024,0.984759,1,1,0.000013
16670,0,515,1,0.998062,1,0.970032,1,0.029968,0.984788,0.999942,1.000058,0.000016
16670,0,514,2,0.996124,1,0.970088,1,0.029912,0.984817,0.999884,1.000116,0.000016
16670,0,512,4,0.992248,1,0.970201,1,0.029799,0.984875,0.999767,1.000233,0.000022
16670,0,509,7,0.986434,1,0.970371,1,0.029629,0.984963,0.999593,1.000407,0.000022
16668,2,507,9,0.982558,0.99988,0.97048,0.99988,0.02952,0.984961,0.99936,1.00052,0.000032
16667,3,503,13,0.974806,0.99982,0.970705,0.99982,0.029295,0.985047,0.999069,1.000752,0.000032
16665,5,495,21,0.959302,0.9997,0.971154,0.9997,0.028846,0.98522,0.998487,1.001215,0.000065
16572,98,400,116,0.775194,0.994121,0.976432,0.994121,0.023568,0.985197,0.987548,1.006656,0.000065
16452,218,251,265,0.486434,0.986923,0.984973,0.986923,0.015027,0.985947,0.971896,1.015461,0.250008
16450,220,250,266,0.484496,0.986803,0.98503,0.986803,0.01497,0.985915,0.971721,1.01552,0.333337
16449,221,250,266,0.484496,0.986743,0.985029,0.986743,0.014971,0.985885,0.971663,1.015519,0.333341
16448,222,248,268,0.48062,0.986683,0.985146,0.986683,0.014854,0.985914,0.971488,1.01564,0.333341
16448,222,243,273,0.47093,0.986683,0.985441,0.986683,0.014559,0.986062,0.971197,1.015944,0.5
16445,225,240,276,0.465116,0.986503,0.985616,0.986503,0.014384,0.986059,0.970848,1.016124,0.666659
16442,228,239,277,0.463178,0.986323,0.985672,0.986323,0.014328,0.985997,0.970616,1.016183,0.666659
16441,229,239,277,0.463178,0.986263,0.985671,0.986263,0.014329,0.985967,0.970557,1.016182,0.749992
16440,230,238,278,0.46124,0.986203,0.98573,0.986203,0.01427,0.985966,0.970441,1.016242,0.799992
16434,236,238,278,0.46124,0.985843,0.985725,0.985843,0.014275,0.985784,0.970092,1.016236,0.833326
16431,239,238,278,0.46124,0.985663,0.985722,0.985663,0.014278,0.985692,0.969917,1.016234,0.96
16410,260,238,278,0.46124,0.984403,0.985704,0.984403,0.014296,0.985053,0.968695,1.016215,0.960317
16390,280,238,278,0.46124,0.983203,0.985687,0.983203,0.014313,0.984444,0.967532,1.016198,0.961538
16358,312,238,278,0.46124,0.981284,0.985659,0.981284,0.014341,0.983467,0.96567,1.016169,0.962686
16346,324,238,278,0.46124,0.980564,0.985649,0.980564,0.014351,0.9831,0.964971,1.016158,0.963235
16336,334,238,278,0.46124,0.979964,0.98564,0.979964,0.01436,0.982794,0.96439,1.016149,0.963503
16327,343,238,278,0.46124,0.979424,0.985632,0.979424,0.014368,0.982518,0.963866,1.016141,0.969924
16315,355,237,279,0.459302,0.978704,0.985681,0.978704,0.014319,0.98218,0.96311,1.016192,0.970149
16304,366,236,280,0.457364,0.978044,0.985732,0.978044,0.014268,0.981873,0.962411,1.016244,0.984496
16290,380,233,283,0.45155,0.977205,0.985898,0.977205,0.014102,0.981532,0.961422,1.016416,0.985915
16276,394,233,283,0.45155,0.976365,0.985886,0.976365,0.014114,0.981103,0.960607,1.016403,0.986666
16266,404,233,283,0.45155,0.975765,0.985878,0.975765,0.014122,0.980795,0.960026,1.016395,0.986841
16257,413,233,283,0.45155,0.975225,0.98587,0.975225,0.01413,0.980519,0.959502,1.016387,0.986841
16248,422,233,283,0.45155,0.974685,0.985863,0.974685,0.014137,0.980242,0.958978,1.016379,0.987012
16240,430,233,283,0.45155,0.974205,0.985856,0.974205,0.014144,0.979996,0.958513,1.016372,0.987179
16233,437,233,283,0.45155,0.973785,0.98585,0.973785,0.01415,0.97978,0.958105,1.016365,0.987341
16227,443,233,283,0.45155,0.973425,0.985844,0.973425,0.014156,0.979596,0.957756,1.01636,0.987341
16221,449,233,283,0.45155,0.973065,0.985839,0.973065,0.014161,0.979411,0.957407,1.016355,0.987499
16216,454,233,283,0.45155,0.972765,0.985835,0.972765,0.014165,0.979257,0.957116,1.01635,0.995515
16182,488,233,283,0.45155,0.970726,0.985806,0.970726,0.014194,0.978208,0.955138,1.01632,0.995555
16150,520,233,283,0.45155,0.968806,0.985778,0.968806,0.014222,0.977218,0.953276,1.016292,0.995594
16120,550,233,283,0.45155,0.967007,0.985752,0.967007,0.014248,0.976289,0.95153,1.016265,0.995633
16092,578,233,283,0.45155,0.965327,0.985727,0.965327,0.014273,0.975421,0.949901,1.016239,0.995708
16068,602,233,283,0.45155,0.963887,0.985706,0.963887,0.014294,0.974675,0.948505,1.016218,0.995744
16046,624,233,283,0.45155,0.962567,0.985687,0.962567,0.014313,0.97399,0.947224,1.016198,0.995762
16025,645,233,283,0.45155,0.961308,0.985669,0.961308,0.014331,0.973336,0.946003,1.016179,0.995798
15987,683,233,283,0.45155,0.959028,0.985635,0.959028,0.014365,0.97215,0.943791,1.016144,0.999065
15861,809,233,283,0.45155,0.95147,0.985523,0.95147,0.014477,0.968197,0.93646,1.016028,0.999066
15736,934,233,283,0.45155,0.943971,0.985409,0.943971,0.014591,0.964245,0.929187,1.015911,0.999068
15613,1057,233,283,0.45155,0.936593,0.985296,0.936593,0.014704,0.960327,0.92203,1.015795,0.999069
15491,1179,233,283,0.45155,0.929274,0.985182,0.929274,0.014818,0.956412,0.914931,1.015677,0.999071
15371,1299,233,283,0.45155,0.922076,0.985068,0.922076,0.014932,0.952531,0.907948,1.01556,0.999071
15250,1420,233,283,0.45155,0.914817,0.984951,0.914817,0.015049,0.94859,0.900908,1.015439,0.999073
15133,1537,233,283,0.45155,0.907798,0.984837,0.907798,0.015163,0.94475,0.8941,1.015321,0.999075
15018,1652,233,283,0.45155,0.9009,0.984722,0.9009,0.015278,0.940948,0.887408,1.015203,0.999079
14908,1762,233,283,0.45155,0.894301,0.984611,0.894301,0.015389,0.937286,0.881008,1.015089,0.999935
14396,2274,102,414,0.197674,0.863587,0.992965,0.863587,0.007035,0.923768,0.843594,1.023701,0.999935
14048,2622,21,495,0.040698,0.842711,0.998507,0.842711,0.001493,0.914018,0.818631,1.029415,0.999968
13925,2745,18,498,0.034884,0.835333,0.998709,0.835333,0.001291,0.909744,0.8113,1.029623,0.999968
13857,2813,16,500,0.031008,0.831254,0.998847,0.831254,0.001153,0.907376,0.807227,1.029765,0.999978
13804,2866,16,500,0.031008,0.828074,0.998842,0.828074,0.001158,0.905477,0.804143,1.02976,0.999978
13759,2911,13,503,0.025194,0.825375,0.999056,0.825375,0.000944,0.903948,0.80135,1.029981,0.999984
13709,2961,10,506,0.01938,0.822376,0.999271,0.822376,0.000729,0.902234,0.798266,1.030202,0.999984
13683,2987,10,506,0.01938,0.820816,0.99927,0.820816,0.00073,0.901294,0.796753,1.030201,0.999987
13641,3029,10,506,0.01938,0.818296,0.999267,0.818296,0.000733,0.899772,0.794309,1.030199,0.999987
13614,3056,8,508,0.015504,0.816677,0.999413,0.816677,0.000587,0.898851,0.792622,1.030348,0.999989
13560,3110,8,508,0.015504,0.813437,0.99941,0.813437,0.00059,0.896885,0.78948,1.030346,0.999989
13546,3124,8,508,0.015504,0.812597,0.99941,0.812597,0.00059,0.896374,0.788665,1.030345,0.999991
13491,3179,8,508,0.015504,0.809298,0.999407,0.809298,0.000593,0.894362,0.785465,1.030343,0.999991
13455,3215,7,509,0.013566,0.807139,0.99948,0.807139,0.00052,0.89307,0.783312,1.030418,0.999992
13389,3281,7,509,0.013566,0.803179,0.999477,0.803179,0.000523,0.890641,0.779472,1.030415,0.999992
